"","x"
"42150",1812
"42151",482
"42152",2
"42153",520
"42154",1778
"42155",6016
"42156",527
"42157",5276
"42158",220
"42159",402
"42160",603
"42161",55
"42162",12401
"42163",19
"42164",0
"42165",226
"42166",2440
"42167",6573
"42168",942
"42169",556
"42170",1699
"42171",6699
"42172",10541
"42173",1536
"42174",235
"42175",935
"42176",10861
"42177",2331
"42178",2374
"42179",1228
"42180",1356
"42181",125
"42182",9224
"42183",6279
"42184",1527
"42185",3141
"42186",3940
"42187",160
"42188",2816
"42189",109
"42190",0
"42191",2666
"42192",1534
"42193",2557
"42194",2302
"42195",405
"42196",22867
"42197",2155
"42198",1311
"42199",2661
"42200",94
"42201",4162
"42202",201
"42203",1388
"42204",0
"42205",4590
"42206",1164
"42207",1785
"42208",2134
"42209",9160
"42210",3579
"42211",3371
"42212",612
"42213",5007
"42214",598
"42215",943
"42216",381
"42217",9366
"42218",6746
"42219",938
"42220",1076
"42221",0
"42222",1624
"42223",801
"42224",3
"42225",1070
"42226",4401
"42227",1509
"42228",123
"42229",3623
"42230",533
"42231",994
"42232",805
"42233",168
"42234",2299
"42235",386
"42236",1026
"42237",1370
"42238",1213
"42239",8044
"42240",4130
"42241",2424
"42242",346
"42243",1331
"42244",2206
"42245",0
"42246",4693
"42247",1230
"42248",1720
"42249",3417
"42250",2971
"42251",3232
"42252",324
"42253",280
"42254",1767
"42255",5291
"42256",64
"42257",3403
"42258",133
"42259",4745
"42260",3608
"42261",2794
"42262",1854
"42263",2031
"42264",1529
"42265",3324
"42266",5112
"42267",5220
"42268",2590
"42269",2600
"42270",2671
"42271",260
"42272",1438
"42273",2199
"42274",115
"42275",608
"42276",462
"42277",1471
"42278",14
"42279",1146
"42280",2863
"42281",181
"42282",3114
"42283",376
"42284",9367
"42285",0
"42286",0
"42287",271
"42288",382
"42289",2465
"42290",2599
"42291",920
"42292",129
"42293",169
"42294",209
"42295",1276
"42296",679
"42297",535
"42298",2987
"42299",270
"42300",5695
"42301",487
"42302",1925
"42303",410
"42304",367
"42305",3115
"42306",86
"42307",71
"42308",10072
"42309",203
"42310",1234
"42311",0
"42312",2707
"42313",197
"42314",263
"42315",3186
"42316",135
"42317",972
"42318",347
"42319",870
"42320",3160
"42321",42
"42322",999
"42323",272
"42324",195
"42325",376
"42326",6027
"42327",764
"42328",298
"42329",708
"42330",583
"42331",10373
"42332",8278
"42333",0
"42334",5715
"42335",2013
"42336",1204
"42337",4922
"42338",234
"42339",1374
"42340",2187
"42341",163
"42342",2337
"42343",0
"42344",89
"42345",293
"42346",3230
"42347",1033
"42348",215
"42349",5310
"42350",2187
"42351",11862
"42352",265
"42353",922
"42354",0
"42355",2282
"42356",1216
"42357",334
"42358",9421
"42359",1820
"42360",65
"42361",4198
"42362",3576
"42363",1925
"42364",6728
"42365",1129
"42366",4842
"42367",265
"42368",69
"42369",1840
"42370",3624
"42371",567
"42372",38
"42373",1299
"42374",1797
"42375",680
"42376",1982
"42377",20
"42378",204
"42379",3399
"42380",31630
"42381",0
"42382",4007
"42383",2506
"42384",304
"42385",2149
"42386",2033
"42387",691
"42388",390
"42389",8023
"42390",520
"42391",330
"42392",318
"42393",644
"42394",4
"42395",18881
"42396",1165
"42397",84
"42398",4708
"42399",2820
"42400",1147
"42401",980
"42402",-46
"42403",323
"42404",2983
"42405",175
"42406",1189
"42407",339
"42408",19
"42409",1940
"42410",1445
"42411",294
"42412",5887
"42413",2913
"42414",11891
"42415",988
"42416",711
"42417",344
"42418",78
"42419",733
"42420",5028
"42421",2223
"42422",3511
"42423",91
"42424",5000
"42425",481
"42426",0
"42427",389
"42428",684
"42429",144
"42430",1220
"42431",1761
"42432",0
"42433",103
"42434",360
"42435",8626
"42436",1163
"42437",135
"42438",93
"42439",314
"42440",241
"42441",413
"42442",462
"42443",657
"42444",1190
"42445",684
"42446",1681
"42447",120
"42448",10250
"42449",2489
"42450",254
"42451",0
"42452",250
"42453",1847
"42454",1442
"42455",1077
"42456",1623
"42457",294
"42458",307
"42459",957
"42460",155
"42461",614
"42462",426
"42463",8304
"42464",91
"42465",698
"42466",13658
"42467",1077
"42468",4721
"42469",395
"42470",3588
"42471",2540
"42472",421
"42473",883
"42474",1351
"42475",4402
"42476",1258
"42477",1016
"42478",256
"42479",43
"42480",380
"42481",1788
"42482",3856
"42483",517
"42484",3025
"42485",3797
"42486",2326
"42487",10346
"42488",3402
"42489",526
"42490",592
"42491",1070
"42492",925
"42493",67
"42494",1961
"42495",433
"42496",1796
"42497",2037
"42498",459
"42499",12
"42500",572
"42501",115
"42502",775
"42503",452
"42504",5313
"42505",1533
"42506",0
"42507",0
"42508",0
"42509",393
"42510",8334
"42511",258
"42512",1705
"42513",1337
"42514",2986
"42515",195
"42516",1230
"42517",35
"42518",596
"42519",955
"42520",538
"42521",399
"42522",5108
"42523",1307
"42524",102
"42525",2347
"42526",1841
"42527",1341
"42528",294
"42529",1025
"42530",320
"42531",132
"42532",804
"42533",131
"42534",2074
"42535",1443
"42536",3338
"42537",782
"42538",303
"42539",661
"42540",905
"42541",12018
"42542",7105
"42543",3735
"42544",812
"42545",538
"42546",4657
"42547",6963
"42548",5
"42549",10788
"42550",593
"42551",230
"42552",1559
"42553",2764
"42554",1122
"42555",4216
"42556",3570
"42557",623
"42558",1808
"42559",81204
"42560",3145
"42561",102
"42562",3519
"42563",828
"42564",854
"42565",3518
"42566",25
"42567",1347
"42568",2551
"42569",23
"42570",1840
"42571",7546
"42572",11303
"42573",2724
"42574",4917
"42575",1323
"42576",755
"42577",718
"42578",914
"42579",870
"42580",978
"42581",916
"42582",1595
"42583",0
"42584",629
"42585",2561
"42586",544
"42587",2907
"42588",461
"42589",3185
"42590",3126
"42591",14533
"42592",863
"42593",814
"42594",363
"42595",212
"42596",891
"42597",212
"42598",315
"42599",843
"42600",302
"42601",2795
"42602",8
"42603",139
"42604",1044
"42605",1633
"42606",6513
"42607",102
"42608",1388
"42609",3230
"42610",486
"42611",93
"42612",4645
"42613",1430
"42614",323
"42615",1097
"42616",14
"42617",300
"42618",585
"42619",0
"42620",1934
"42621",15
"42622",1639
"42623",6447
"42624",147
"42625",2544
"42626",0
"42627",4859
"42628",168
"42629",2007
"42630",3696
"42631",2166
"42632",4579
"42633",180
"42634",1093
"42635",2488
"42636",2190
"42637",6718
"42638",254
"42639",1962
"42640",1579
"42641",2139
"42642",253
"42643",4692
"42644",330
"42645",938
"42646",5372
"42647",71
"42648",3176
"42649",5142
"42650",496
"42651",1468
"42652",434
"42653",687
"42654",3816
"42655",270
"42656",0
"42657",482
"42658",180
"42659",4198
"42660",423
"42661",78
"42662",817
"42663",0
"42664",517
"42665",5021
"42666",51
"42667",1569
"42668",592
"42669",991
"42670",133
"42671",471
"42672",768
"42673",11387
"42674",536
"42675",739
"42676",2955
"42677",366
"42678",979
"42679",2939
"42680",0
"42681",0
"42682",2173
"42683",282
"42684",4803
"42685",7803
"42686",154
"42687",1099
"42688",226
"42689",720
"42690",1830
"42691",1255
"42692",893
"42693",1318
"42694",8556
"42695",327
"42696",167
"42697",588
"42698",994
"42699",2245
"42700",820
"42701",539
"42702",423
"42703",1528
"42704",203
"42705",3053
"42706",103
"42707",460
"42708",1693
"42709",383
"42710",2991
"42711",86
"42712",243
"42713",1802
"42714",2163
"42715",2575
"42716",307
"42717",5969
"42718",13546
"42719",2855
"42720",2015
"42721",323
"42722",2716
"42723",474
"42724",203
"42725",7005
"42726",689
"42727",3096
"42728",775
"42729",0
"42730",1108
"42731",4112
"42732",935
"42733",0
"42734",2144
"42735",1167
"42736",2556
"42737",255
"42738",243
"42739",746
"42740",942
"42741",0
"42742",6
"42743",0
"42744",1180
"42745",992
"42746",70
"42747",831
"42748",353
"42749",4629
"42750",319
"42751",829
"42752",51
"42753",2626
"42754",4572
"42755",0
"42756",0
"42757",2776
"42758",614
"42759",282
"42760",279
"42761",2403
"42762",89
"42763",908
"42764",129
"42765",373
"42766",8919
"42767",157
"42768",659
"42769",747
"42770",6889
"42771",291
"42772",3494
"42773",2493
"42774",1022
"42775",3949
"42776",387
"42777",187
"42778",481
"42779",7560
"42780",997
"42781",363
"42782",2017
"42783",1699
"42784",1181
"42785",3951
"42786",0
"42787",6421
"42788",2557
"42789",896
"42790",0
"42791",2366
"42792",1948
"42793",2283
"42794",283
"42795",306
"42796",1381
"42797",4727
"42798",438
"42799",3904
"42800",18967
"42801",2501
"42802",179
"42803",261
"42804",2002
"42805",694
"42806",5878
"42807",202
"42808",338
"42809",1958
"42810",530
"42811",5
"42812",1972
"42813",866
"42814",706
"42815",154
"42816",592
"42817",1708
"42818",4831
"42819",0
"42820",1599
"42821",264
"42822",278
"42823",257
"42824",275
"42825",1285
"42826",7802
"42827",980
"42828",1973
"42829",3401
"42830",953
"42831",1287
"42832",62
"42833",23421
"42834",3629
"42835",547
"42836",4468
"42837",685
"42838",514
"42839",523
"42840",493
"42841",1989
"42842",852
"42843",2398
"42844",2645
"42845",4060
"42846",100
"42847",303
"42848",661
"42849",2600
"42850",1818
"42851",728
"42852",302
"42853",678
"42854",955
"42855",230
"42856",0
"42857",265
"42858",221
"42859",123
"42860",4807
"42861",205
"42862",238
"42863",95
"42864",38
"42865",2812
"42866",506
"42867",262
"42868",6571
"42869",0
"42870",5539
"42871",2758
"42872",2037
"42873",0
"42874",569
"42875",2223
"42876",3777
"42877",46
"42878",1085
"42879",0
"42880",115
"42881",602
"42882",2123
"42883",1646
"42884",1574
"42885",0
"42886",1019
"42887",4
"42888",144
"42889",5474
"42890",415
"42891",210
"42892",2354
"42893",175
"42894",318
"42895",2
"42896",1730
"42897",0
"42898",1059
"42899",1788
"42900",0
"42901",308
"42902",228
"42903",696
"42904",228
"42905",448
"42906",382
"42907",2302
"42908",1778
"42909",145
"42910",994
"42911",3188
"42912",1536
"42913",1057
"42914",96
"42915",4388
"42916",19
"42917",145
"42918",0
"42919",1625
"42920",443
"42921",1221
"42922",3310
"42923",171
"42924",339
"42925",343
"42926",2750
"42927",145
"42928",2976
"42929",1232
"42930",490
"42931",1144
"42932",897
"42933",2619
"42934",704
"42935",3000
"42936",1996
"42937",216
"42938",2038
"42939",556
"42940",97
"42941",4968
"42942",1206
"42943",266
"42944",1301
"42945",1855
"42946",631
"42947",698
"42948",62
"42949",1257
"42950",1228
"42951",3634
"42952",1536
"42953",824
"42954",235
"42955",108
"42956",2331
"42957",125
"42958",7554
"42959",27
"42960",390
"42961",1527
"42962",-32
"42963",172
"42964",10541
"42965",480
"42966",2374
"42967",935
"42968",2085
"42969",479
"42970",0
"42971",94
"42972",22867
"42973",417
"42974",94
"42975",3450
"42976",1853
"42977",3954
"42978",2557
"42979",589
"42980",201
"42981",7050
"42982",2885
"42983",2155
"42984",902
"42985",579
"42986",1791
"42987",2206
"42988",5291
"42989",1211
"42990",638
"42991",37127
"42992",501
"42993",4448
"42994",533
"42995",5267
"42996",3324
"42997",6053
"42998",61
"42999",0
"43000",116
"43001",413
"43002",353
"43003",315
"43004",451
"43005",1712
"43006",523
"43007",1454
"43008",9367
"43009",0
"43010",291
"43011",1382
"43012",846
"43013",780
"43014",341
"43015",255
"43016",113
"43017",13014
"43018",632
"43019",417
"43020",27696
"43021",3715
"43022",4675
"43023",2843
"43024",3271
"43025",346
"43026",8000
"43027",123
"43028",4276
"43029",10185
"43030",992
"43031",1026
"43032",905
"43033",775
"43034",926
"43035",349
"43036",484
"43037",1830
"43038",7819
"43039",2987
"43040",197
"43041",431
"43042",169
"43043",226
"43044",44
"43045",2424
"43046",41
"43047",199
"43048",1234
"43049",271
"43050",-69
"43051",1562
"43052",3409
"43053",2590
"43054",52587
"43055",535
"43056",2159
"43057",167
"43058",5361
"43059",473
"43060",195
"43061",3411
"43062",2764
"43063",1612
"43064",407
"43065",660
"43066",154
"43067",681
"43068",2326
"43069",1179
"43070",2213
"43071",961
"43072",2532
"43073",1466
"43074",455
"43075",2013
"43076",4807
"43077",1568
"43078",0
"43079",16432
"43080",1215
"43081",121
"43082",377
"43083",1
"43084",622
"43085",597
"43086",5741
"43087",1230
"43088",7469
"43089",763
"43090",326
"43091",1176
"43092",243
"43093",2204
"43094",1686
"43095",1277
"43096",4321
"43097",4874
"43098",0
"43099",396
"43100",1380
"43101",0
"43102",341
"43103",381
"43104",0
"43105",67
"43106",368
"43107",438
"43108",483
"43109",11219
"43110",7620
"43111",805
"43112",0
"43113",101
"43114",324
"43115",747
"43116",302
"43117",118
"43118",1910
"43119",1571
"43120",10072
"43121",65
"43122",826
"43123",215
"43124",5473
"43125",711
"43126",944
"43127",106
"43128",31
"43129",2346
"43130",3219
"43131",87
"43132",2227
"43133",6610
"43134",196
"43135",4606
"43136",469
"43137",680
"43138",2033
"43139",1977
"43140",255
"43141",1852
"43142",94
"43143",15265
"43144",1849
"43145",195
"43146",8023
"43147",4623
"43148",973
"43149",7766
"43150",948
"43151",48
"43152",2149
"43153",4
"43154",688
"43155",1413
"43156",241
"43157",486
"43158",117
"43159",0
"43160",71
"43161",1938
"43162",66
"43163",173
"43164",3654
"43165",5359
"43166",1925
"43167",23
"43168",519
"43169",3519
"43170",8465
"43171",211
"43172",79
"43173",0
"43174",3195
"43175",315
"43176",1113
"43177",-46
"43178",8
"43179",1075
"43180",228
"43181",4129
"43182",91
"43183",1407
"43184",598
"43185",0
"43186",162
"43187",1947
"43188",1027
"43189",235
"43190",2
"43191",4945
"43192",311
"43193",7968
"43194",154
"43195",712
"43196",7585
"43197",2489
"43198",1146
"43199",1559
"43200",5320
"43201",287
"43202",3701
"43203",0
"43204",2896
"43205",354
"43206",242
"43207",2667
"43208",144
"43209",508
"43210",359
"43211",11494
"43212",760
"43213",367
"43214",1050
"43215",6850
"43216",2820
"43217",5296
"43218",1390
"43219",12980
"43220",509
"43221",1644
"43222",294
"43223",3529
"43224",451
"43225",201
"43226",3192
"43227",53
"43228",2473
"43229",334
"43230",0
"43231",1220
"43232",6771
"43233",52
"43234",2240
"43235",798
"43236",1429
"43237",3293
"43238",2635
"43239",4761
"43240",1527
"43241",1570
"43242",444
"43243",0
"43244",588
"43245",957
"43246",224
"43247",444
"43248",2161
"43249",426
"43250",147
"43251",508
"43252",802
"43253",294
"43254",1825
"43255",158
"43256",0
"43257",4721
"43258",282
"43259",108
"43260",2344
"43261",187
"43262",3764
"43263",1416
"43264",2801
"43265",66
"43266",1448
"43267",647
"43268",461
"43269",2171
"43270",494
"43271",1016
"43272",0
"43273",3730
"43274",3025
"43275",1978
"43276",1351
"43277",1765
"43278",43
"43279",7010
"43280",1676
"43281",948
"43282",155
"43283",640
"43284",4608
"43285",951
"43286",495
"43287",1509
"43288",298
"43289",1
"43290",3754
"43291",29340
"43292",1843
"43293",1077
"43294",839
"43295",262
"43296",16517
"43297",0
"43298",206
"43299",2027
"43300",3561
"43301",852
"43302",6046
"43303",3844
"43304",1205
"43305",12409
"43306",465
"43307",76
"43308",8332
"43309",3232
"43310",514
"43311",1796
"43312",5196
"43313",1612
"43314",874
"43315",3782
"43316",1817
"43317",2140
"43318",1619
"43319",897
"43320",295
"43321",64
"43322",7826
"43323",780
"43324",0
"43325",2126
"43326",304
"43327",1965
"43328",1976
"43329",624
"43330",303
"43331",273
"43332",3342
"43333",1503
"43334",1227
"43335",436
"43336",283
"43337",3384
"43338",2367
"43339",5958
"43340",3735
"43341",1458
"43342",2693
"43343",6791
"43344",4657
"43345",0
"43346",3290
"43347",655
"43348",1681
"43349",866
"43350",774
"43351",2678
"43352",5993
"43353",3371
"43354",179
"43355",5619
"43356",1370
"43357",10583
"43358",307
"43359",8750
"43360",780
"43361",4176
"43362",334
"43363",2060
"43364",393
"43365",2994
"43366",1419
"43367",4007
"43368",0
"43369",957
"43370",1295
"43371",916
"43372",1145
"43373",2981
"43374",4319
"43375",1204
"43376",522
"43377",832
"43378",2152
"43379",3126
"43380",3287
"43381",488
"43382",1947
"43383",9629
"43384",7608
"43385",558
"43386",235
"43387",288
"43388",6036
"43389",1393
"43390",1666
"43391",3
"43392",0
"43393",0
"43394",81204
"43395",5236
"43396",234
"43397",2466
"43398",7628
"43399",1348
"43400",7929
"43401",70
"43402",3079
"43403",459
"43404",118
"43405",2102
"43406",800
"43407",15834
"43408",2897
"43409",394
"43410",4126
"43411",3842
"43412",224
"43413",9001
"43414",5108
"43415",961
"43416",560
"43417",102
"43418",82
"43419",2325
"43420",377
"43421",1088
"43422",13107
"43423",562
"43424",8304
"43425",718
"43426",230
"43427",1119
"43428",-67
"43429",0
"43430",3848
"43431",9
"43432",1389
"43433",4389
"43434",3696
"43435",579
"43436",12264
"43437",2398
"43438",3289
"43439",0
"43440",218
"43441",7111
"43442",658
"43443",1646
"43444",502
"43445",1327
"43446",2109
"43447",3104
"43448",10596
"43449",293
"43450",2917
"43451",5083
"43452",2201
"43453",1992
"43454",484
"43455",1229
"43456",147
"43457",129
"43458",499
"43459",6
"43460",197
"43461",3779
"43462",0
"43463",1857
"43464",2016
"43465",436
"43466",11766
"43467",413
"43468",670
"43469",116
"43470",4599
"43471",62
"43472",107
"43473",497
"43474",2557
"43475",1310
"43476",2646
"43477",1178
"43478",3771
"43479",1066
"43480",469
"43481",1
"43482",232
"43483",1177
"43484",603
"43485",736
"43486",1515
"43487",2321
"43488",129
"43489",-115
"43490",649
"43491",104
"43492",4
"43493",546
"43494",589
"43495",690
"43496",1313
"43497",330
"43498",3738
"43499",3472
"43500",453
"43501",2850
"43502",2845
"43503",2408
"43504",7529
"43505",309
"43506",3669
"43507",0
"43508",1672
"43509",4912
"43510",1711
"43511",2980
"43512",3157
"43513",1295
"43514",2046
"43515",273
"43516",455
"43517",722
"43518",26965
"43519",371
"43520",496
"43521",335
"43522",194
"43523",4833
"43524",635
"43525",997
"43526",2693
"43527",206
"43528",820
"43529",410
"43530",483
"43531",1216
"43532",11115
"43533",796
"43534",5037
"43535",81
"43536",1780
"43537",429
"43538",5861
"43539",2779
"43540",2183
"43541",3160
"43542",431
"43543",222
"43544",1723
"43545",0
"43546",182
"43547",3823
"43548",1445
"43549",2815
"43550",655
"43551",115
"43552",0
"43553",77
"43554",154
"43555",607
"43556",992
"43557",115
"43558",725
"43559",7945
"43560",848
"43561",2722
"43562",1438
"43563",103
"43564",140
"43565",915
"43566",1058
"43567",55
"43568",616
"43569",0
"43570",4984
"43571",697
"43572",1004
"43573",4787
"43574",962
"43575",1320
"43576",284
"43577",15311
"43578",5047
"43579",2955
"43580",0
"43581",20
"43582",1
"43583",0
"43584",12067
"43585",1245
"43586",3006
"43587",2533
"43588",388
"43589",952
"43590",631
"43591",0
"43592",108
"43593",707
"43594",565
"43595",329
"43596",6138
"43597",4243
"43598",72
"43599",4328
"43600",4017
"43601",7203
"43602",364
"43603",395
"43604",0
"43605",2389
"43606",205
"43607",238
"43608",1730
"43609",0
"43610",5
"43611",1965
"43612",360
"43613",402
"43614",19
"43615",7802
"43616",1697
"43617",7222
"43618",4305
"43619",415
"43620",2352
"43621",155
"43622",263
"43623",4982
"43624",3528
"43625",401
"43626",390
"43627",79
"43628",565
"43629",451
"43630",1646
"43631",437
"43632",935
"43633",228
"43634",2929
"43635",440
"43636",2304
"43637",145
"43638",348
"43639",1182
"43640",4968
"43641",640
"43642",88
"43643",704
"43644",97
"43645",2037
"43646",182
"43647",1221
"43648",994
"43649",7622
"43650",2283
